year,Movie_Name,Budget,Contributors,Revenue
2005,The Brothers Grimm,88,"['Terry Gilliam', 'Ehren Kruger', 'Tony Grisoni', 'Matt Damon', 'Heath Ledger', 'Peter Stormare', 'Lena Headey', 'Jonathan Pryce']",105316267
2005,Derailed,22,"['Mikael Hfstrm', 'Clive Owen', 'Jennifer Aniston', 'Vincent Cassel', 'Melissa George', 'Giancarlo Esposito', 'Addison Timlin', 'Xzibit', 'RZA']",27862083 (US DVD Home Video)
2005,Alone in the Dark,20,"['Uwe Boll', 'Michael Roesch', 'Peter Scheerer', 'Christian Slater', 'Tara Reid', 'Stephen Dorff']",10442808
2005,The 40-Year-Old Virgin,26,"['Judd Apatow', 'Steve Carell', 'Catherine Keener', 'Paul Rudd', 'Romany Malco', 'Seth Rogen', 'Elizabeth Banks', 'Jane Lynch']",177.4
2005,A Sound of Thunder,80,"['Peter Hyams', 'Edward Burns', 'Catherine McCormack', 'Ben Kingsley']",11665465
2005,Serenity,39,"['Joss Whedon', 'Nathan Fillion', 'Gina Torres', 'Alan Tudyk', 'Adam Baldwin', 'Summer Glau', 'Chiwetel Ejiofor']",38869464
2005,Bewitched,85,"['Nora Ephron', 'Nora Ephron', 'Delia Ephron', 'Nicole Kidman', 'Will Ferrell', 'Shirley MacLaine', 'Michael Caine', 'Jason Schwartzman', 'Kristin Chenoweth', 'David Alan Grier', 'Heather Burns', 'Stephen Colbert', 'Steve Carell']",131426169
2005,Coach Carter,30000000 ,"['Mark Schwahn', 'John Gatins', 'Samuel L. Jackson', 'Rob Brown', 'Channing Tatum', 'Rick Gonzalez', 'Ashanti']",76669806
2005,Flightplan,50,"['Robert Schwentke', 'Peter A. Dowling', 'Billy Ray', 'Jodie Foster', 'Peter Sarsgaard', 'Erika Christensen', 'Kate Beahan', 'Greta Scacchi', 'Sean Bean']",223387299
2005,The Devil's Rejects,7,"['Rob Zombie', 'Sid Haig', 'Bill Moseley', 'Sheri Moon Zombie', 'Ken Foree', 'Matthew McGrory', 'Lew Temple', 'William Forsythe']",19390029
2005,Batman Begins,150,"['Christopher Nolan', 'Christian Bale', 'Michael Caine', 'Liam Neeson', 'Katie Holmes', 'Gary Oldman', 'Morgan Freeman']",374.2
2005,Cursed,38,"['Wes Craven', 'Christina Ricci', 'Joshua Jackson', 'Jesse Eisenberg', 'Judy Greer']",29621722
2005,The Adventures of Sharkboy and Lavagirl in 3-D,50,"['Robert Rodriguez', 'Robert Rodriguez', 'Taylor Lautner', 'Taylor Dooley', 'Cayden Boyd', 'David Arquette', 'Kristin Davis', 'George Lopez']",69.4
2005,Madagascar,75,"['Eric Darnell', 'Tom McGrath', 'Mark Burton', 'Billy Frolick', 'Ben Stiller', 'Chris Rock', 'David Schwimmer', 'Jada Pinkett Smith']",532680671
2005,The Perfect Man,10,"['Mark Rosman', 'Hilary Duff', 'Heather Locklear', 'Chris Noth', ""Mike O'Malley"", 'Ben Feldman', 'Vanessa Lengies', 'Caroline Rhea']",19770475
2005,The Great Raid,80,"['John Dahl', 'Doug Miro', 'Benjamin Bratt', 'Joseph Fiennes', 'James Franco', 'Marton Csokas', 'Connie Nielsen', 'Cesar Montano', 'Kenny Doughty']",10769311
2005,War of the Worlds,132,"['Steven Spielberg', 'Tom Cruise', 'Dakota Fanning', 'Justin Chatwin', 'Miranda Otto', 'Tim Robbins']",591745540 
2005,Four Brothers,45,"['John Singleton', 'Mark Wahlberg', 'Tyrese Gibson', 'Andr Benjamin', 'Garrett Hedlund']",92494381
2005,The Fog,18,"['Rupert Wainwright', 'Tom Welling', 'Maggie Grace', 'Selma Blair', 'Rade erbedija', 'DeRay Davis', 'Sonja Bennett', 'Kenneth Welsh']",46201432
2005,Lords of Dogtown,25,"['Catherine Hardwicke', 'Stacy Peralta', 'Heath Ledger', 'Emile Hirsch', 'John Robinson', 'Victor Rasuk', 'Michael Angarano', 'Nikki Reed', 'Rebecca De Mornay', 'William Mapother']",13411957
2005,Miss Congeniality 2: Armed and Fabulous,60,"['John Pasquin', 'Regina King', 'Enrique Murciano', 'William Shatner', 'Ernie Hudson', 'Heather Burns', 'Diedrich Bader', 'Treat Williams']",101393569
2005,Wedding Crashers,40,"['David Dobkin', 'Steve Faber', 'Bob Fisher', 'Owen Wilson', 'Vince Vaughn', 'Christopher Walken', 'Rachel McAdams', 'Isla Fisher', 'Bradley Cooper', 'Jane Seymour']",285176741
2005,Hustle & Flow,2.8,"['Craig Brewer', 'Terrence Howard', 'Anthony Anderson', 'Taryn Manning', 'Taraji P. Henson', 'DJ Qualls']",23563727
2005,Get Rich or Die Tryin',40000000,"['Jim Sheridan', 'Terence Winter', 'Curtis ""50 Cent"" Jackson', 'Terrence Howard', 'Joy Bryant', 'Bill Duke', 'Adewale Akinnuoye-Agbaje', 'Omar Benson Miller', 'Viola Davis']",46442528
2005,King Kong,207,"['Peter Jackson', 'Naomi Watts', 'Jack Black', 'Adrien Brody', 'Thomas Kretschmann', 'Colin Hanks', 'Jamie Bell', 'Andy Serkis']",550.5
2005,The Amityville Horror,19,"['Ryan Reynolds', 'Melissa George', 'Philip Baker Hall']",108047131
2005,"Yours, Mine and Ours",45,"['Raja Gosnell', 'Dennis Quaid', 'Rene Russo', 'Rip Torn', 'Linda Hunt']",72028752
2005,Must Love Dogs,30,"['Gary David Goldberg', 'Claire Cook', 'Diane Lane', 'John Cusack', 'Elizabeth Perkins', 'Christopher Plummer', 'Stockard Channing', 'Ali Hillis', 'Dermot Mulroney', 'Colin Egglesfield', 'Jordana Spiro']",58405313
2005,White Noise,10,"['Geoffrey Sax', 'Michael Keaton', 'Deborah Kara Unger', 'Mike Dopud', 'Ian McNeice', 'Chandra West', 'Keegan Connor Tracy']",91196419
2005,King's Ransom,15,"['Jeffrey W. Byrd', 'Anthony Anderson', 'Jay Mohr', 'Donald Faison', 'Kellita Smith', 'Nicole Ari Parker', 'Charlie Murphy', 'Regina Hall', 'Roger Cross']",4008527
2005,Star Wars Episode III: Revenge of the Sith,113,"['George Lucas', 'Ewan McGregor', 'Hayden Christensen', 'Natalie Portman', 'Ian McDiarmid', 'Samuel L. Jackson', 'Christopher Lee', 'Anthony Daniels', 'Kenny Baker', 'Frank Oz']",848.8
2005,The Ice Harvest,16,"['Harold Ramis', 'John Cusack', 'Billy Bob Thornton', 'Connie Nielsen']",10156968
2005,Land of the Dead,15,"['George A. Romero', 'Simon Baker', 'Dennis Hopper', 'Asia Argento', 'Robert Joy', 'Eugene Clark', 'John Leguizamo']",46770602
2005,The Longest Yard,82,"['Peter Segal', 'Adam Sandler', 'Chris Rock', 'James Cromwell', 'Nelly', 'William Fichtner', 'David Patrick Kelly', 'Tracy Morgan', 'Cloris Leachman', 'Burt Reynolds']",190320568
2005,Assault on Precinct 13,30,"['Jean-Francois Richet', 'James DeMonaco', 'Ethan Hawke', 'Laurence Fishburne', 'John Leguizamo', 'Maria Bello', 'Ja Rule', 'Drea de Matteo', 'Brian Dennehy', 'Gabriel Byrne']",35294470
2005,Constantine,100,"['Francis Lawrence', 'Keanu Reeves', 'Rachel Weisz', 'Shia LaBeouf', 'Tilda Swinton', 'Pruitt Taylor Vince', 'Djimon Hounsou', 'Gavin Rossdale', 'Peter Stormare']",230884728
2005,The Jacket,28.5,"['John Maybury', 'Massy Tadjedin', 'Adrien Brody', 'Keira Knightley', 'Kris Kristofferson', 'Jennifer Jason Leigh', 'Kelly Lynch', 'Brad Renfro', 'Daniel Craig']",21126225
2005,Roll Bounce,10,"['Malcolm D. Lee', 'Bow Wow', 'Chi McBride', 'Mike Epps', 'Wesley Jonathan', 'Meagan Good', 'Kellita Smith', 'Jurnee Smollett', 'Nick Cannon']",17500866
2005,Lord of War,42,"['Andrew Niccol', 'Jared Leto', 'Bridget Moynahan', 'Ian Holm', 'Ethan Hawke']",72.6
2005,Cry Wolf,1000000,"['Jeff Wadlow', 'Julian Morris', 'Jon Bon Jovi', 'Lindy Booth', 'Jared Padalecki']",15585821
2005,Deuce Bigalow: European Gigolo,22,"['Eddie Griffin', 'Jeroen Krabb', 'Til Schweiger', 'Kostas Sommer']",45109561 
2005,Kicking & Screaming,45,"['Jesse Dylan', 'Leo Benvenuti\nSteve Rudnick', 'Will Ferrell', 'Robert Duvall', 'Mike Ditka', 'Kate Walsh', 'Musetta Vander', 'Dylan McLaughlin', 'Josh Hutcherson']",56070433
2005,Bad News Bears,35,"['Richard Linklater', 'Billy Bob Thornton', 'Greg Kinnear', 'Marcia Gay Harden']",34252847
2005,Domino,50,"['Tony Scott', 'Richard Kelly', 'Keira Knightley', 'Mickey Rourke', 'Edgar Ramirez', 'Jacqueline Bisset', 'Delroy Lindo', ""Mo'Nique"", 'Mena Suvari', 'Dabney Coleman', 'Lucy Liu', 'Christopher Walken']",22944502
2005,The Man,20000000,"['Les Mayfield', 'Stephen Carpenter', 'Samuel L. Jackson', 'Eugene Levy', 'Miguel Ferrer']",10393696
2005,Fantastic Four,100,"['Tim Story', 'Michael France', 'Mark Frost', 'Ioan Gruffudd', 'Jessica Alba', 'Chris Evans', 'Michael Chiklis', 'Julian McMahon', 'Kerry Washington']",330.6
2005,Cheaper by the Dozen 2,60  (est),"['Adam Shankman', 'Sam Harper', 'Steve Martin', 'Eugene Levy', 'Bonnie Hunt', 'Tom Welling', 'Piper Perabo', 'Hilary Duff', 'Carmen Electra', 'Jaime King']",135015330
2005,Sahara,160,"['Breck Eisner', 'Matthew McConaughey', 'Steve Zahn', 'Penlope Cruz', 'Lambert Wilson', 'William H. Macy']",119269486
2005,Kingdom of Heaven,130,"['Ridley Scott', 'William Monahan', 'Orlando Bloom', 'Eva Green', 'Jeremy Irons', 'David Thewlis', 'Brendan Gleeson', 'Marton Csokas', 'Liam Neeson', 'Edward Norton']",211652051
2005,North Country,35,"['Niki Caro', 'Michael Seitzman', 'Charlize Theron', 'Frances McDormand', 'Sean Bean', 'Richard Jenkins', 'Michelle Monaghan', 'Jeremy Renner', 'Woody Harrelson', 'Sissy Spacek']",25211175
2005,Transamerica,1,"['Duncan Tucker', 'Duncan Tucker', 'William H. Macy', 'Felicity Huffman', 'Kevin Zegers', 'Graham Greene', 'Fionnula Flanagan', 'Burt Young', 'Carrie Preston', 'Elizabeth Pea']",15151744
2006,Flushed Away,149,"['David Bowers', 'Sam Fell', 'Dick Clement', 'Ian La Frenais', 'Simon Nye', 'Hugh Jackman', 'Kate Winslet', 'Ian McKellen']",178120010
2006,One Night with the King,20000000,"['Tiffany Dupont', 'John Rhys-Davies', 'Luke Goss']",20688299 in DVD sales
2006,"You, Me and Dupree",54,"['Anthony Russo', 'Joe Russo', 'Owen Wilson', 'Kate Hudson', 'Matt Dillon', 'Michael Douglas', 'Seth Rogen', 'Amanda Detmer']",130431368
2006,Friends with Money,6.5,"['Nicole Holofcener', 'Jennifer Aniston', 'Joan Cusack', 'Catherine Keener', 'Frances McDormand', 'Jason Isaacs', 'Scott Caan', 'Simon McBurney', 'Greg Germann']",18245244
2006,An American Haunting,14,"['Courtney Solomon', 'Donald Sutherland', 'Sissy Spacek', ""James D'Arcy"", 'Rachel Hurd-Wood']",29612137
2006,The Santa Clause 3: The Escape Clause,12,"['Michael Lembeck', 'Ed Decter', 'John J. Strauss', 'Tim Allen', 'Martin Short', 'Elizabeth Mitchell', 'Judge Reinhold', 'Wendy Crewson', 'Ann-Margret', 'Eric Lloyd', 'Spencer Breslin', 'Liliana Mumy', 'Alan Arkin']",110.8
2006,RV,50,"['Barry Sonnenfeld', 'Geoff Rodkey', 'Robin Williams', 'Jeff Daniels', 'Cheryl Hines', 'Kristin Chenoweth', 'Joanna ""JoJo"" Levesque', 'Josh Hutcherson']",87.5
2006,Barnyard,51,"['Steve Oedekerk', 'Kevin James', 'Courteney Cox', 'Sam Elliott', 'Danny Glover', 'Wanda Sykes', 'Andie MacDowell', 'David Koechner']",116.5
2006,The Da Vinci Code,125,"['Ron Howard', 'Tom Hanks', 'Audrey Tautou', 'Ian McKellen', 'Alfred Molina', 'Jrgen Prochnow', 'Paul Bettany', 'Jean Reno', 'Jean-Pierre Marielle']",758239851
2006,Final Destination 3,25,"['James Wong', 'Glen Morgan', 'Mary Elizabeth Winstead', 'Ryan Merriman']",117719158
2006,Flyboys,60,"['Tony Bill', 'David S. Ward', 'James Franco', 'Martin Henderson', 'Jean Reno', 'Jennifer Decker', 'Abdul Salis', 'Philip Winchester', 'Tyler Labine', 'David Ellison']",17834865
2006,Rocky Balboa,24,"['Sylvester Stallone', 'Burt Young', 'Antonio Tarver', 'Milo Ventimiglia', 'Geraldine Hughes', 'Tony Burton']",156229050
2006,Crank,12,"['Neveldine/Taylor', 'Jason Statham', 'Amy Smart', 'Jose Pablo Cantillo', 'Dwight Yoakam', 'Carlos Sanz', 'Efren Ramirez', 'Keone Young']",42931041
2006,Stick It,20,"['Jessica Bendinger', 'Jessica Bendinger', 'Jeff Bridges', 'Missy Peregrym']",31976848
2006,Volver,Budget9.4,"['Pedro Almodvar', 'Penlope Cruz', 'Carmen Maura', 'Lola Dueas', 'Blanca Portillo', 'Yohana Cobo', 'Chus Lampreave']",84021052
2006,Notes on a Scandal,Budget15,"['Richard Eyre', 'Judi Dench', 'Cate Blanchett', 'Bill Nighy']",49752391
2006,The Wicker Man,40,"['Neil LaBute', 'Ellen Burstyn', 'Kate Beahan', 'Frances Conroy', 'Leelee Sobieski', 'Molly Parker', 'Diane Delano']",38755073
2006,Dreamgirls,80,"['Bill Condon', 'Jamie Foxx', 'Beyonc Knowles', 'Eddie Murphy', 'Danny Glover', 'Anika Noni Rose', 'Keith Robinson', 'Jennifer Hudson']",154852975
2006,The Return,15 Million,"['Asif Kapadia', 'Sarah Michelle Gellar', ""Peter O'Brien"", 'Adam Scott', 'Kate Beahan', 'Sam Shepard']",11992014
2006,How to Eat Fried Worms,Budget13,"['Bob Dolman', 'Luke Benward', 'Hallie Eisenberg', 'Adam Hicks', 'Alexander Gould', 'Philip Daniel Bolden', 'Ty Panitz', 'Tom Cavanagh', 'Kimberly Williams-Paisley']",13040527
2006,The Last Kiss,20,"['Tony Goldwyn', 'Paul Haggis', 'Zach Braff', 'Source material:', 'Gabriele Muccino', 'Zach Braff', 'Jacinda Barrett', 'Casey Affleck', 'Rachel Bilson', 'Blythe Danner', 'Tom Wilkinson']",15852401 (worldwide)
2006,Underworld: Evolution,45,"['Len Wiseman', 'Kate Beckinsale', 'Scott Speedman', 'Tony Curran', 'Shane Brolly', 'Steven Mackintosh', 'Derek Jacobi', 'Bill Nighy']",111.3
2006,Thank You for Smoking,10,"['Jason Reitman', 'Aaron Eckhart', 'Maria Bello', 'Cameron Bright', 'Adam Brody', 'Sam Elliott', 'Katie Holmes', 'David Koechner', 'Rob Lowe', 'William H. Macy', 'J. K. Simmons', 'Robert Duvall']",39323027
2006,My Super Ex-Girlfriend,30000000,"['Ivan Reitman', 'Don Payne', 'Luke Wilson', 'Uma Thurman', 'Anna Faris', 'Eddie Izzard', 'Rainn Wilson', 'Wanda Sykes']",60984606
2006,Material Girls,15,"['Martha Coolidge', 'Hilary Duff', 'Haylie Duff', 'Anjelica Huston', 'Lukas Haas']",16907725
2006,Talladega Nights: The Ballad of Ricky Bobby,72.5,"['Adam McKay', 'Will Ferrell', 'Will Ferrell', 'John C. Reilly', 'Sacha Baron Cohen', 'Gary Cole', 'Michael Clarke Duncan', 'Leslie Bibb', 'Jane Lynch', 'Amy Adams']",162966177
2006,Let's Go to Prison,4000000,"['Bob Odenkirk', 'Ben Garant', 'Thomas Lennon', 'Michael Patrick Jann', 'Dax Shepard', 'Will Arnett', 'Chi McBride', 'David Koechner']",4630045
2006,Big Momma's House 2,40,"['John Whitesell', 'Don Rhymer', 'Martin Lawrence']",138259062
2006,Snakes on a Plane,33,"['David R. Ellis', 'Samuel L. Jackson', 'Julianna Margulies', 'Nathan Phillips', 'Bobby Cannavale', 'Rachel Blanchard']",62022014
2006,Pan's Labyrinth,19,"['Guillermo del Toro', 'Ivana Baquero', 'Sergi Lpez', 'Maribel Verd', 'Doug Jones', 'Ariadna Gil', 'lex Angulo']",83258226
2006,Nacho Libre,35,"['Jared Hess', 'Jerusha Hess']",99255460
2006,Trailer Park Boys: The Movie,5,"['Mike Clattenburg', 'Robb Wells', 'John Paul Tremblay', 'Mike Smith']",3868567
2006,The Benchwarmers,33,"['Dennis Dugan', 'Allen Covert', 'Nick Swardson', 'Rob Schneider', 'David Spade', 'Jon Heder', 'Jon Lovitz']",64957291
2006,Scary Movie 4,40,"['David Zucker', 'Anna Faris', 'Regina Hall', 'Craig Bierko', 'Bill Pullman', 'Anthony Anderson', 'Carmen Electra', 'Chris Elliott', 'Kevin Hart', 'Cloris Leachman', 'Michael Madsen', 'Phil McGraw', 'Leslie Nielsen', ""Shaquille O'Neal"", 'Molly Shannon']",178262620
2006,Monster House,75,"['Gil Kenan', 'Mitchel Musso', 'Sam Lerner', 'Spencer Locke', 'Steve Buscemi', 'Maggie Gyllenhaal', 'Fred Willard', ""Catherine O'Hara"", 'Jason Lee', 'Jon Heder', 'Kevin James', 'Nick Cannon', 'Kathleen Turner']",140175006
2006,School for Scoundrels,35,"['Todd Phillips', 'Scot Armstrong', 'Billy Bob Thornton', 'Jon Heder', 'Michael Clarke Duncan', 'Jacinda Barrett', 'Sarah Silverman', 'Ben Stiller']",23947685
2006,Lucky Number Slevin,27,"['Paul McGuigan', 'Jason Smilovic', 'Josh Hartnett', 'Bruce Willis', 'Morgan Freeman', 'Ben Kingsley', 'Lucy Liu', 'Stanley Tucci']",56308881 
2006,Apocalypto,40,"['Mel Gibson', 'Farhad Safinia', 'Rudy Youngblood', 'Raoul Trujillo', 'Mayra Srbulo', 'Gerardo Taracena', 'Israel Contreras']",121654337
2006,Hoot,15,"['Wil Shriner', 'Luke Wilson', 'Logan Lerman', 'Brie Larson', 'Tim Blake Nelson', 'Neil Flynn', 'Robert Wagner']",8224998
2006,Gridiron Gang,30,"['Phil Joanou', 'Jeff Maguire', 'Dwayne ""The Rock"" Johnson', 'Xzibit', 'Kevin Dunn', 'Leon Rippy']",75851456
2006,The Covenant,30,"['Renny Harlin', 'J. S. Cardone', 'Steven Strait', 'Taylor Kitsch', 'Toby Hemingway', 'Chace Crawford', 'Sebastian Stan']",37597471
2006,Running Scared,15,"['Wayne Kramer', 'Paul Walker', 'Cameron Bright', 'Vera Farmiga', 'Chazz Palminteri']",9380029
2006,Crossover,5.8,"['Preston A. Whitmore II', 'Preston A. Whitmore II', 'Anthony Mackie', 'Wesley Jonathan', 'Wayne Brady', 'Eva Pigford', 'Philip Champion', ""Lil' JJ""]",7009668
2006,Pirates of the Caribbean: Dead Man's Chest,225,"['Gore Verbinski', 'Ted Elliott', 'Terry Rossio', 'Johnny Depp', 'Orlando Bloom', 'Keira Knightley', 'Stellan Skarsgrd', 'Bill Nighy', 'Jack Davenport', 'Kevin R. McNally', 'Jonathan Pryce']",1066179725
2006,The Night Listener,3,"['Patrick Stettner', 'Robin Williams', 'Toni Collette', 'Rory Culkin', 'Bobby Cannavale', 'Sandra Oh']",10639686
2006,Last Holiday,45,"['Wayne Wang', 'Jeffrey Price and Peter S. Seaman', 'Queen Latifah', 'LL Cool J', 'Timothy Hutton', 'Grard Depardieu', 'Alicia Witt', 'Giancarlo Esposito']",43343248 (Worldwide)
2006,Little Miss Sunshine,8,"['Jonathan Dayton\nValerie Faris', 'Michael Arndt', 'Greg Kinnear', 'Steve Carell', 'Toni Collette', 'Paul Dano', 'Abigail Breslin', 'Alan Arkin']",100523181
2006,Charlotte's Web,85,"['Gary Winick', 'Dakota Fanning', 'Julia Roberts', 'Steve Buscemi', 'Cedric the Entertainer', 'John Cleese', 'Oprah Winfrey', 'Thomas Haden Church', 'Andre Benjamin', 'Reba McEntire', 'Kathy Bates', 'Robert Redford']",144877632
2006,Letters from Iwo Jima,19,"['Clint Eastwood', 'Ken Watanabe', 'Kazunari Ninomiya', 'Tsuyoshi Ihara', 'Ry Kase', 'Nakamura Shid']",68673228
2006,Accepted,23,"['Steve Pink', 'Justin Long', 'Blake Lively', 'Anthony Heald', 'Lewis Black']",38505009
2006,The Fast and the Furious: Tokyo Drift,85  (est.),"['Justin Lin', 'Chris Morgan', 'Lucas Black', 'Bow Wow', 'Sung Kang']",158468292
2006,The Marine,15,"['Alan B. McElroy', 'John Cena', 'Robert Patrick', 'Kelly Carlson']",22165608
2006,John Tucker Must Die,18,"['Betty Thomas', 'Jesse Metcalfe', 'Brittany Snow', 'Ashanti', 'Sophia Bush', 'Arielle Kebbel', 'Jenny McCarthy']",68824526
2006,The Prestige,40,"['Christopher Nolan', 'Hugh Jackman', 'Christian Bale', 'Michael Caine', 'Scarlett Johansson', 'Rebecca Hall', 'Andy Serkis', 'David Bowie']",109.7
2006,Idlewild,10000000,"['Bryan Barber', 'Andr 3000', 'Big Boi', 'Paula Patton', 'Terrence Howard', 'Faizon Love', 'Malinda Williams', 'Cicely Tyson', 'Macy Gray', 'Ben Vereen', 'Bruce Bruce', 'Bill Nunn', 'Patti LaBelle', 'Ving Rhames', 'Jackie Long']",12643027
2006,Harsh Times,2,"['David Ayer', 'Christian Bale', 'Freddy Rodriguez', 'Eva Longoria', 'Tammy Trull']",5967038
2006,A Prairie Home Companion,10,"['Robert Altman', 'Paul Thomas Anderson', 'Garrison Keillor', 'Lily Tomlin', 'Meryl Streep', 'Maya Rudolph', 'John C. Reilly', 'Virginia Madsen', 'Lindsay Lohan', 'Kevin Kline', 'Garrison Keillor', 'Tommy Lee Jones', 'Woody Harrelson']",25978442
2006,Unaccompanied Minors,26,"['Paul Feig', 'Lewis Black', 'Wilmer Valderrama', 'Tyler James Williams', 'Dyllan Christopher', 'Brett Kelly']",21994214
2006,Happy Feet,100,"['George Miller', 'John Collee', 'Judy Morris', 'Elijah Wood', 'Robin Williams', 'Brittany Murphy', 'Hugh Jackman', 'Nicole Kidman', 'Hugo Weaving']",384335608
2006,Zoom,75,"['Peter Hewitt', 'Tim Allen', 'Spencer Breslin', 'Ryan Newman', 'Kevin Zegers', 'Kate Mara', 'Michael Cassidy', 'Courteney Cox', 'Chevy Chase', 'Rip Torn']",12506188
2006,She's the Man,20,"['Andy Fickman', 'Amanda Bynes', 'Channing Tatum', 'Laura Ramsey', 'David Cross', 'Vinnie Jones', 'Alex Breckenridge', 'James Kirk', 'Robert Hoffman', 'Jonathan Sadowski', 'Emily Perkins']",57.2
2006,Scoop,4,"['Woody Allen', 'Scarlett Johansson', 'Hugh Jackman', 'Ian McShane']",39215642
2006,Marie Antoinette,40,"['Sofia Coppola', 'Kirsten Dunst', 'Jason Schwartzman', 'Judy Davis', 'Rip Torn', 'Rose Byrne']",60917189
2006,The Hills Have Eyes,15,"['Alexandre Aja', 'Aaron Stanford', 'Kathleen Quinlan', 'Vinessa Shaw', 'Emilie de Ravin', 'Dan Byrd', 'Robert Joy', 'Ted Levine']",69623713
2006,Mission: Impossible III,150,"['J.J. Abrams', 'Philip Seymour Hoffman', 'Ving Rhames', 'Billy Crudup', 'Michelle Monaghan', 'Jonathan Rhys Meyers', 'Keri Russell', 'Maggie Q', 'Laurence Fishburne']",397850012 (worldwide)
2006,Facing the Giants,100000,"['Alex Kendrick', 'Stephen Kendrick']",10243159
2006,Jackass Number Two,11.5,"['Jeff Tremaine', 'Bam Margera', 'Chris Pontius', 'Steve-O', 'Ryan Dunn', 'Dave England', 'Jason Acua', 'Preston Lacy', 'Ehren McGhehey', 'Jeff Tremaine', 'Johnny Knoxville', 'Bam Margera', 'Chris Pontius', 'Steve-O', 'Ryan Dunn', 'Dave England', 'Jason Acua', 'Preston Lacy', 'Ehren McGhehey']",84618532
2006,American Dreamz,17,"['Paul Weitz', 'Hugh Grant', 'Dennis Quaid', 'Marcia Gay Harden', 'Willem Dafoe', 'Mandy Moore', 'Sam Golzari', 'Chris Klein', 'Jennifer Coolidge', 'Seth Meyers', 'Tony Yalda', 'Noureen DeWulf', 'Shohreh Aghdashloo']",16458459
2006,Slither,15,"['James Gunn', 'Nathan Fillion', 'Elizabeth Banks', 'Gregg Henry', 'Michael Rooker']",12834936
2006,The Omen,25,"['John Moore', 'David Seltzer', 'Julia Stiles', 'Liev Schreiber', 'Mia Farrow', 'David Thewlis', 'Pete Postlethwaite', 'Michael Gambon', 'Seamus Davey-Fitzpatrick']",119498909
2006,United 93,15,"['Paul Greengrass', 'Khalid Abdalla', 'Christian Clemenson', 'Cheyenne Jackson', 'Sarmed al-Samarrai', 'David Alan Basche']",76286096
2006,Grandma's Boy,5,"['Nicholaus Goossen', 'Allen Covert', 'Nick Swardson', 'Allen Covert', 'Nick Swardson', 'Doris Roberts', 'Linda Cardellini', 'Shirley Jones', 'Shirley Knight', 'Joel Moore', 'Peter Dante', 'Kevin Nealon', 'Jonah Hill']",6566277
2006,Eight Below,40,"['Frank Marshall', 'Paul Walker', 'Bruce Greenwood', 'Moon Bloodgood', 'Jason Biggs']",120455994
2006,Inside Man,45,"['Spike Lee', 'Russell Gewirtz', 'Denzel Washington', 'Clive Owen', 'Jodie Foster', 'Christopher Plummer', 'Chiwetel Ejiofor', 'Willem Dafoe']",184376254
2006,The Pink Panther,80,"['Shawn Levy', 'Kevin Kline', 'Jean Reno', 'Emily Mortimer', 'Henry Czerny', 'Beyonc Knowles']",158851357
2006,Flicka,15,"['Michael Mayer', 'Mark Rosenthal', 'Lawrence Konner', 'Alison Lohman', 'Tim McGraw', 'Maria Bello', 'Ryan Kwanten', 'Kaylee DeFer']",21893591
